# The reference corpus: how densely working Java writes each word, pooled over the
# repositories a seeded draw took. It is a denominator and nothing else. No row states a
# subject, nothing here is scored, and a word absent from it has a share of zero.
#
# Columns: word, occurrences, share.
#   word         as the identifier splitter produced it, from a name a repository declared.
#   occurrences  how many times the pooled repositories declared it, summed over all of them
#                and independent of the weighting below.
#   share        what a reading is read against. It sums to one over this table.
#
# WHAT WAS READ. Every tree was read by the path this library reads itself with: the Java
# source sets, the documentation and the build modules beside them, parsed, split by
# IdentifierWords, and taken at the stage that keeps the names a repository declared and
# leaves out the sentences it wrote about them. Both sides of a comparison are therefore made
# the same way, which is the only thing that makes a share here comparable to a share there.
#
# HOW IT IS WEIGHTED: MEAN_OF_SHARES — every repository weighs the same whatever its size, which is the population the frame drew from: the sample is uniform over repositories rather than over bytes.
#   One read writes a table per weighting — reference-corpus-pooled-occurrences.tsv, reference-corpus-mean-of-shares.tsv — so they differ in
#   this line and in the share column alone.
#
# Source: reference-corpus-published.tsv, copied below, which states the frame, the predicate and
#   the seed. Every repository was cloned at the commit it pins.
# Licence: these counts are this project's measurement of publicly available source. Every
#   repository pooled states a licence GitHub recognises, named beside it below.
#
# Generated by CorpusPoolCommand.
# Repositories pooled: 30. Words: 14763. Occurrences: 444695.
#
# The published reference corpus: a THIRD sample, of Java repositories that state a licence, are still being
# worked on, and publish an artefact. Drawn to compare against reference-corpus.tsv and
# reference-corpus-starred.tsv, never to replace either.
#
# WHY A THIRD SAMPLE. The first two are drawn and neither denominator resembles what this reading is measured
# on. Uniform over GitHub's Java gives coursework: ten of ten with zero stars and no licence. A fifty-star
# floor gives Android: five of ten, plus two pieces of teaching material. The nine evaluation-set members are
# none of those things — they are licensed libraries and servers that publish artefacts and are still
# maintained. A denominator is meant to say what the code being read is written in, so the third frame states
# those three properties directly instead of hoping a popularity proxy reaches them.
#
# THE FRAME AND THE PREDICATE, both fixed before a single rank was drawn.
#
#   FRAME, queried of GitHub:
#     language:Java fork:false mirror:false size:>=1000 pushed:>=2025-01-01 created:<2026-08-21
#     license:<each of the thirteen GitHub states>
#
#   Each qualifier, and why it is there:
#     language:Java     the population, as GitHub states a primary language
#     fork:false        a fork is another repository's words copied; counting them twice is a sampling defect
#     mirror:false      the same reason
#     size:>=1000       one megabyte. A STATED bound, not a derived one, carried over from the first frame
#     pushed:>=2025-01-01   "modern" read as STILL BEING WORKED ON rather than recently started. A library
#                       begun in 2014 and pushed to this year writes today's Java; one begun in 2024 and
#                       abandoned does not. Creation date measures the wrong thing, so `pushed` is used.
#     license:...       the thirteen licences GITHUB ITSELF publishes at /licenses — agpl-3.0, apache-2.0,
#                       bsd-2-clause, bsd-3-clause, bsl-1.0, cc0-1.0, epl-2.0, gpl-2.0, gpl-3.0, lgpl-2.1,
#                       mit, mpl-2.0, unlicense. THE SET IS CITED, NOT CHOSEN: picking which licences count
#                       would be this project curating, so GitHub's own enumeration is used whole. They OR
#                       together in a query, which is what makes "states a licence GitHub recognises"
#                       expressible at all. A licence says nothing about what words a repository contains,
#                       so requiring one does not breach the rule this corpus exists to enforce. IT IS NOT
#                       NEUTRAL — a licensed repository is a more deliberate one — and that is stated rather
#                       than claimed away.
#     created:<...      a ceiling, so the frame is the same set on a later day
#
#   NOT in the frame: stars, watchers, archived state, and anything about subject matter.
#
#   PREDICATE, applied to every drawn rank without exception. GitHub's repository search cannot ask whether a
#   repository publishes anything, so it is asked of the tree directly, AT THE PINNED COMMIT:
#
#     accept if pom.xml at the repository root states a <groupId>
#          or if build.gradle or build.gradle.kts at the root applies maven-publish
#     reject otherwise, and take the next rank from the same seeded stream
#
#   A Maven groupId is the coordinate an artefact publishes under, and maven-publish is the plugin that
#   publishes one, so between them they are what a repository does to make its code available as a library.
#   The predicate is read over raw.githubusercontent.com rather than the API, which is why it costs no rate
#   limit. EVERY REJECTION IS RECORDED with the rank and the reason, in docs/reference-corpus/draw-published.json.
#
#   Rejection sampling on a predicate stated in advance is uniform over the sub-population that satisfies it.
#   That is the whole reason the predicate had to be written down before the draw ran rather than after: a
#   predicate adjusted once its rejections are visible is a choice about which repositories end up here.
#
# HOW MANY, and why it is thirty rather than ten. The first two samples hold ten each, which is what the plan
#   asked for and is too few. A reference is a pooled density per word, so with ten roughly equal
#   repositories any one of them carries about a tenth of the total mass: a single blockchain repository in
#   the pool would have the reference claim `transaction` is written at a tenth of a blockchain repository's
#   rate, which is enough to demote it for besu. That is the contamination risk the plan names, and ten
#   bounds it badly. At thirty it is a thirtieth.
#
#   THIRTY IS NOT THE DERIVED BOUND EITHER. It is the number that lets the bound be measured. Pool the first
#   n repositories in the seeded order, rank this repository's words against them, and watch how far the
#   leading claims move as n grows; where the ranking stops moving is the answer, and it is a measurement
#   rather than a choice. Ten points cannot show a plateau that arrives at fifteen. If the curve is still
#   climbing at thirty, that is a finding and the draw extends.
#
#   EXTENDING A SEEDED DRAW IS NOT RE-ROLLING IT. Rows eleven onward are the next values from the same
#   stream, so every row already recorded stays exactly as it was. That is what makes growing a sample
#   different in kind from drawing it again until it looks right. The other two manifests can be grown the
#   same way without invalidating a row.
#
# Columns, the seeded draw, the exact-count method and the doctrine argument are as reference-corpus.tsv
# states them; only the frame and the predicate differ. The draw is docs/reference-corpus/draw.py.
#
# Source: THIS PROJECT ran the draw; GitHub states the frame, the licence enumeration and the ranks.
# katalon-plugin	https://github.com/jenkinsci/katalon-plugin.git	e39757293879437dc6ff9097efdac82a9aaf2425	MIT
# ridi-dspace-server	https://github.com/projetos-codic-ibict/ridi-dspace-server.git	f1fc56626bcb35231eea596dc2124a16e789370f	BSD-3-Clause
# i18n-fx	https://github.com/clydegerber/i18n-fx.git	673d34327aa76aaa13fac7b3716ca68feb40eaa3	Apache-2.0
# jexposer	https://github.com/ViacheslavP/jexposer.git	82d334a14841505f29f6246478e6f52f5ae76f1a	Apache-2.0
# grassbbs	https://github.com/M-WhiteXFox/GrassBBS.git	a6bb1bc0280c5c7976d6d9a10199439e7b26f1e8	AGPL-3.0
# jass	https://github.com/jberclaz/jass.git	0ed0576308daaece5452e1d1c10259f5e20968c3	MIT
# openpnp	https://github.com/yyw393/openpnp.git	5bd404cfc70f34103a3ca0fbb6b50c2b465f407c	GPL-3.0
# maven-enforcer-rule-depend-on-all-projects	https://github.com/mikkoi/maven-enforcer-rule-depend-on-all-projects.git	c6f2d20432695d94b6dd74f02c25d93d59944309	Apache-2.0
# codemedics-sample	https://github.com/Omqarrr/codemedics-sample.git	e12a207b230a59d6959cda0e6ba29766cf326c66	GPL-2.0
# client-cursor	https://github.com/andrei-punko/client-cursor.git	6b5d8add990c01d8324e851e2ec755cca781d919	MIT
# benchmarkjava	https://github.com/coyote-engineering/BenchmarkJava.git	1def24fc25772d034b72c704a7ff324a0eaddddb	GPL-2.0
# poestdimens-fabric	https://github.com/Takusima/PoestDimens-Fabric.git	c53c3e67569fb92ba15369c8344eb486c7d23501	CC0-1.0
# sem4pi_2024_2025	https://github.com/BernasDzn/sem4pi_2024_2025.git	a12ea1e17795f3e2d3b447db45322bea9042c2f5	MIT
# koc-scrm	https://github.com/ABAPPLO/koc-scrm.git	eb0e41a1b176eaab840e66fbb3f9e7706f706b5e	Apache-2.0
# rentify-java-project	https://github.com/bikashpubg678-maker/Rentify-java-project.git	18540025273fd605c555896f70c31f58e4b5338f	MIT
# refractor	https://github.com/TheBozzz34/Refractor.git	1841d98c4eb9957736d1e153f119f7f4087098eb	Apache-2.0
# tutorialmod-template-1.21.1	https://github.com/Helloqiyuan/tutorialmod-template-1.21.1.git	b4cff21213ac8991f681cc59c4c9990dd80acc2b	CC0-1.0
# monacofx	https://github.com/miho/MonacoFX.git	a67906900e18ce0f56f041bde131c7ecc1c0cb06	MIT
# mcsmi	https://github.com/TAYOTOoO/mcsmi.git	2f8119bfeba9a589508cc93549efc1294905bb5c	GPL-3.0
# justtrialspawners	https://github.com/breakinblocks/justtrialspawners.git	8abe70784fb0b91ed8675e97ea491e002a9bd3d4	MIT
# void-water	https://github.com/NormallyNormal/void-water.git	0fe1ec14697ea73405e53da53355c8bf011a3f38	MIT
# ping-monitor	https://github.com/bbcdabao/ping-monitor.git	e08303222e5564100eb23ca791afd7c54c870092	Apache-2.0
# rakumo	https://github.com/AradhyaSharma31/rakumo.git	f07879932287c1699eaf9f125bccd3c0627a7b99	Apache-2.0
# partidoya-webapp	https://github.com/PartidoYA/PartidoYA-WebApp.git	5c181c964aeb10daaeb4fa7d7844a0897d25b392	MIT
# ameba-lib	https://github.com/spring-labs/ameba-lib.git	e450325579d71e3008ebc2fcc2b3564b694fedee	Apache-2.0
# convconf-oss	https://github.com/edigonzales/convconf-oss.git	71e544788e143c5c4ab7761e7d9bad9c35653fca	MIT
# jamlin	https://github.com/Wradgio/Jamlin.git	79ca9270b2b7134f3b7cd56ff526444ae402eac3	Apache-2.0
# mic	https://github.com/MultimodalImagingCenter/MiC.git	490684b6059a113f2e3bfcb9f289aa4bf3eae8c9	MIT
# tessera	https://github.com/Lightning323/Tessera.git	82757b3a4ac3000baa0e22bc4e20ed6f37e0f1fb	GPL-3.0
# algs4	https://github.com/sjungq/algs4.git	e3bd3985c276bada56c392bd05826fa7564ab1b3	GPL-3.0
3	45	2.499e-05
discovery	114	2.499e-05
closest	16	2.487e-05
docs	25	2.483e-05
difficulty	8	2.481e-05
longest	8	2.475e-05
cancha	3	2.473e-05
jugador	3	2.473e-05
occupancy	3	2.473e-05
payments	3	2.473e-05
reactivate	3	2.473e-05
orientation	28	2.473e-05
strong	3	2.472e-05
hsize	4	2.468e-05
md5string	4	2.468e-05
offline	4	2.468e-05
pix	4	2.468e-05
reboot	4	2.468e-05
sms	4	2.468e-05
collected	9	2.467e-05
xi	24	2.465e-05
deco	5	2.462e-05
mission	5	2.462e-05
power_user	5	2.462e-05
sock	5	2.462e-05
street	5	2.462e-05
rectangle	24	2.457e-05
leaves	18	2.454e-05
fragment	12	2.450e-05
n1	19	2.446e-05
doubles	7	2.428e-05
lcp	7	2.428e-05
swim	7	2.428e-05
crop	32	2.419e-05
symmetric	24	2.411e-05
expanded	6	2.408e-05
virtual	94	2.406e-05
packages	31	2.400e-05
ore	45	2.397e-05
truncate	2	2.397e-05
vf	2	2.397e-05
cardinality	89	2.393e-05
flush	13	2.391e-05
is2	5	2.384e-05
ward	122	2.383e-05
segments	6	2.381e-05
symmetry	51	2.381e-05
dest	48	2.378e-05
first_time	3	2.378e-05
searched	3	2.378e-05
compress	13	2.378e-05
ancestors	13	2.376e-05
mismatch	8	2.375e-05
conn	14	2.374e-05
ry	16	2.371e-05
placed	19	2.367e-05
decimal	19	2.354e-05
distribute	9	2.352e-05
periods	9	2.352e-05
including	2	2.351e-05
arg1	25	2.346e-05
is1	3	2.345e-05
scroll_bar	4	2.342e-05
spi	4	2.342e-05
special	72	2.338e-05
gcode	50	2.334e-05
solutions	50	2.334e-05
annexes	8	2.332e-05
friend	8	2.332e-05
nonce	8	2.332e-05
peroid	8	2.332e-05
echo	3	2.331e-05
away	11	2.325e-05
biome	17	2.318e-05
multiplayer	17	2.318e-05
scene	17	2.318e-05
seat	17	2.318e-05
simplex	17	2.318e-05
sunlight	17	2.318e-05
game_mode	11	2.314e-05
hovered	5	2.311e-05
optimized	26	2.303e-05
p0	9	2.291e-05
stored	32	2.289e-05
combine	5	2.289e-05
discounted	2	2.288e-05
always	36	2.277e-05
authorities	40	2.271e-05
authorization	94	2.271e-05
rp	92	2.270e-05
masks	2	2.268e-05
png	4	2.268e-05
ints	7	2.264e-05
handling	23	2.264e-05
big	10	2.264e-05
fallback	9	2.262e-05
aspect_ratio	29	2.258e-05
removes	6	2.258e-05
accordion	2	2.248e-05
hyperlink	2	2.248e-05
radio_button	2	2.248e-05
registrar	2	2.248e-05
widgets	2	2.248e-05
cropped	19	2.248e-05
iiif	115	2.246e-05
rf	4	2.246e-05
detection	21	2.243e-05
encrypt	9	2.243e-05
lng	2	2.242e-05
higher	11	2.240e-05
seven	4	2.240e-05
absolute_path	12	2.229e-05
creates	5	2.208e-05
balance	25	2.204e-05
coll	68	2.199e-05
constraints	17	2.194e-05
fiducials	47	2.194e-05
discount_rate	12	2.193e-05
nick	12	2.193e-05
minutes	6	2.185e-05
food	16	2.181e-05
mouse_button	16	2.181e-05
siding	16	2.181e-05
vines	16	2.181e-05
visuals	16	2.181e-05
library	15	2.180e-05
invalidate	6	2.180e-05
nearest	23	2.178e-05
peek	8	2.175e-05
val2	5	2.172e-05
comma	3	2.172e-05
white_space	13	2.169e-05
plural	111	2.168e-05
lookup	33	2.166e-05
n2	13	2.166e-05
specified	6	2.166e-05
statistics	76	2.164e-05
overwrite	12	2.159e-05
datas	13	2.158e-05
c2	7	2.157e-05
main	8	2.151e-05
erase	12	2.151e-05
dst	18	2.150e-05
dirty	46	2.147e-05
runnable	69	2.146e-05
question	11	2.146e-05
english	3	2.145e-05
intersects	8	2.143e-05
advanced	43	2.133e-05
pct	2	2.125e-05
iso	18	2.124e-05
flip	30	2.122e-05
retrieve	73	2.118e-05
xss	7	2.117e-05
6	21	2.111e-05
journal	108	2.110e-05
leaf	15	2.107e-05
agreement	1	2.106e-05
ally	1	2.106e-05
auth2user	1	2.106e-05
averages	1	2.106e-05
bengali	1	2.106e-05
booking	1	2.106e-05
car_rental	1	2.106e-05
dbl	1	2.106e-05
fifteen	1	2.106e-05
gets	1	2.106e-05
guard	1	2.106e-05
increasing	1	2.106e-05
independent	1	2.106e-05
oauth2chain	1	2.106e-05
refilled	1	2.106e-05
seeder	1	2.106e-05
spent	1	2.106e-05
styled	1	2.106e-05
tiers	1	2.106e-05
tonic	1	2.106e-05
xff	1	2.106e-05
key2	7	2.101e-05
acceleration	45	2.101e-05
soft	45	2.101e-05
fid	14	2.095e-05
k2	10	2.093e-05
commit	64	2.092e-05
wfi	107	2.090e-05
front	8	2.090e-05
see	26	2.090e-05
gaussian	19	2.088e-05
dag	6	2.081e-05
key1	6	2.081e-05
rooted	6	2.081e-05
spt	6	2.081e-05
vertex_cover	6	2.081e-05
listed	3	2.080e-05
exclusive	6	2.080e-05
circles	34	2.077e-05
zone	45	2.073e-05
yes	5	2.073e-05
03	4	2.073e-05
variable	32	2.073e-05
chance	5	2.072e-05
wall	9	2.069e-05
console	13	2.061e-05
examples	2	2.061e-05
incomplete	3	2.060e-05
interlock	44	2.054e-05
k1	8	2.054e-05
04	3	2.053e-05
05	3	2.053e-05
path_length	3	2.053e-05
arg2	10	2.053e-05
owning	105	2.051e-05
digest	13	2.047e-05
gpu	15	2.045e-05
lod	15	2.045e-05
perlin	15	2.045e-05
smooth	15	2.045e-05
ns	82	2.044e-05
polygon	18	2.041e-05
aes	7	2.041e-05
deadline	7	2.041e-05
likes	7	2.041e-05
shares	7	2.041e-05
userids	7	2.041e-05
supported	78	2.040e-05
assembled	2	2.040e-05
deduplication	2	2.040e-05
otp	2	2.040e-05
superseded	2	2.040e-05
totp	2	2.040e-05
versoning	2	2.040e-05
plain_text	29	2.034e-05
formated	2	2.034e-05
occurences	2	2.034e-05
rights	104	2.031e-05
successful	8	2.019e-05
t1	20	2.017e-05
02	1	2.014e-05
applies	1	2.014e-05
formater	1	2.014e-05
inserts	1	2.014e-05
iso3country	1	2.014e-05
iso3language	1	2.014e-05
occurence	1	2.014e-05
prefers	1	2.014e-05
pure	1	2.014e-05
shallow	1	2.014e-05
subdirectory	1	2.014e-05
cy	22	2.011e-05
location1	43	2.007e-05
phy	43	2.007e-05
each	13	2.006e-05
predicates	47	2.006e-05
shape	41	2.003e-05
cover	59	1.994e-05
communities	102	1.992e-05
i2	5	1.990e-05
mappings	16	1.983e-05
eof	5	1.974e-05
csrf	29	1.974e-05
contributor	101	1.973e-05
harvest	101	1.973e-05
r3	101	1.973e-05
algo	4	1.969e-05
crm	4	1.969e-05
dl	4	1.969e-05
drones2	4	1.969e-05
duration2	4	1.969e-05
main_menu	4	1.969e-05
placeholders	4	1.969e-05
than1	4	1.969e-05
utente	4	1.969e-05
vip	4	1.969e-05
user1	9	1.968e-05
outer	28	1.967e-05
below	19	1.963e-05
jerk	42	1.961e-05
rel	92	1.960e-05
seen	3	1.955e-05
rt	11	1.954e-05
err	34	1.952e-05
beta	5	1.944e-05
tcp	6	1.943e-05
pages	33	1.941e-05
visibility	22	1.937e-05
probing	35	1.934e-05
native	32	1.929e-05
french	15	1.928e-05
xy	31	1.927e-05
logos	3	1.921e-05
responses	15	1.918e-05
yyyy	9	1.917e-05
threads	14	1.917e-05
rx	26	1.913e-05
outcome	15	1.903e-05
gain	35	1.903e-05
annoucements	2	1.902e-05
aregs	2	1.902e-05
asked	2	1.902e-05
choosen	2	1.902e-05
cinq	2	1.902e-05
der	2	1.902e-05
disconnected	2	1.902e-05
nell	2	1.902e-05
ounce	2	1.902e-05
panel1	2	1.902e-05
partners	2	1.902e-05
repaint	2	1.902e-05
test_card	2	1.902e-05
trump	2	1.902e-05
warning	36	1.899e-05
compatibility	8	1.896e-05
accessor	3	1.892e-05
styles	13	1.886e-05
sv	6	1.884e-05
8	19	1.881e-05
v4	7	1.881e-05
cm	10	1.881e-05
into	12	1.878e-05
production	3	1.876e-05
item3	96	1.875e-05
importer	64	1.874e-05
odd	9	1.867e-05
graphics	5	1.864e-05
quota	9	1.862e-05
week	9	1.861e-05
hard	6	1.858e-05
mybatis	6	1.857e-05
jvm	5	1.855e-05
formatted	15	1.852e-05
force	61	1.852e-05
disp	8	1.851e-05
bcrypt	3	1.851e-05
lr	3	1.851e-05
shiro	3	1.851e-05
slen	3	1.851e-05
expand	11	1.850e-05
hash_code	8	1.847e-05
substring	8	1.845e-05
texts	8	1.842e-05
quality	22	1.842e-05
accumulated	5	1.838e-05
fused	5	1.838e-05
hull	20	1.834e-05
conflict	3	1.832e-05
poly	7	1.828e-05
strictly	10	1.828e-05
migrate	49	1.826e-05
pseudo	39	1.820e-05
reticle	39	1.820e-05
countdown	16	1.820e-05
alternate	36	1.818e-05
calibrated	37	1.817e-05
converted	8	1.815e-05
aop	3	1.811e-05
drag	31	1.806e-05
asymmetric	11	1.804e-05
definitions	15	1.800e-05
spawned	3	1.800e-05
just	8	1.799e-05
rnd	5	1.797e-05
blind	4	1.791e-05
attachments	8	1.788e-05
msgs	8	1.788e-05
combination	2	1.787e-05
px	28	1.787e-05
compensation	38	1.774e-05
mach	38	1.774e-05
tray	38	1.774e-05
permit	9	1.773e-05
acacia	13	1.772e-05
burgundy	13	1.772e-05
cellular	13	1.772e-05
normals	13	1.772e-05
skin	13	1.772e-05
vbo	13	1.772e-05
value_type	13	1.770e-05
suggestion	85	1.769e-05
pub	23	1.767e-05
residual	12	1.761e-05
invocation	21	1.755e-05
comm	73	1.752e-05
confidence	73	1.752e-05
extend	5	1.751e-05
allocate	6	1.749e-05
attach	6	1.749e-05
gitee	6	1.749e-05
kvs	6	1.749e-05
routes	6	1.749e-05
vos	6	1.749e-05
weclome	6	1.749e-05
lifetime	4	1.746e-05
user_agent	39	1.741e-05
recorded	18	1.741e-05
o1	35	1.740e-05
funding	89	1.738e-05
abs	12	1.738e-05
detector	9	1.738e-05
ldap	39	1.737e-05
decrease	5	1.734e-05
digraph	5	1.734e-05
insertion_sort	5	1.734e-05
nextx	5	1.734e-05
prevx	5	1.734e-05
primal	5	1.734e-05
relax	5	1.734e-05
trie	5	1.734e-05
actuation	37	1.727e-05
interpolation	37	1.727e-05
sampling	37	1.727e-05
resolved	6	1.727e-05
states	5	1.722e-05
align	33	1.720e-05
eviction	10	1.718e-05
thickness	31	1.716e-05
lt	6	1.716e-05
enhance	9	1.711e-05
automatic	37	1.708e-05
4	29	1.705e-05
subscriptions	37	1.702e-05
org	87	1.699e-05
cat	13	1.698e-05
accumulate	2	1.698e-05
closed	30	1.698e-05
blocked	3	1.696e-05
tools	15	1.695e-05
o2	34	1.693e-05
reach	15	1.686e-05
contours	36	1.680e-05
slave	4	1.676e-05
pr	2	1.671e-05
contents	27	1.670e-05
confirm	19	1.665e-05
explode	2	1.663e-05
need	10	1.662e-05
reachable	3	1.658e-05
oval	13	1.656e-05
sessions	21	1.655e-05
prime	16	1.652e-05
analysis3d	1	1.651e-05
analyzed	1	1.651e-05
analyzer	1	1.651e-05
comparator3d	1	1.651e-05
compare2rois	1	1.651e-05
computes	1	1.651e-05
dscs	1	1.651e-05
f1curve	1	1.651e-05
f1measure	1	1.651e-05
fns	1	1.651e-05
histo1d1	1	1.651e-05
histo1d2	1	1.651e-05
hyperstack	1	1.651e-05
hyperstacks	1	1.651e-05
imp1	1	1.651e-05
imp2	1	1.651e-05
mic	1	1.651e-05
myimp	1	1.651e-05
newi	1	1.651e-05
number3d	1	1.651e-05
percents	1	1.651e-05
positives	1	1.651e-05
precisions	1	1.651e-05
qth	1	1.651e-05
rt3	1	1.651e-05
sensitivities	1	1.651e-05
sstats	1	1.651e-05
stack2d	1	1.651e-05
to3d	1	1.651e-05
tps	1	1.651e-05
hasher	2	1.649e-05
payer	2	1.649e-05
depts	9	1.645e-05
misfire	9	1.645e-05
ruoyi	9	1.645e-05
probabilities	3	1.644e-05
verbose	84	1.641e-05
remarks	6	1.640e-05
hist	14	1.640e-05
sleep	9	1.638e-05
frag	18	1.636e-05
birch	12	1.636e-05
block_party	12	1.636e-05
coral	12	1.636e-05
gravity	12	1.636e-05
sixteenth	12	1.636e-05
buff	12	1.634e-05
location0	35	1.634e-05
overridden	35	1.634e-05
pads	35	1.634e-05
program	20	1.630e-05
producer	3	1.630e-05
ends	6	1.625e-05
prefer	6	1.625e-05
discoverable	83	1.621e-05
magnitude	9	1.621e-05
shearing	3	1.620e-05
combined	12	1.620e-05
identifiable	7	1.617e-05
lv	2	1.617e-05
indicies	14	1.613e-05
exchanges	2	1.611e-05
atomic	6	1.607e-05
direct	23	1.605e-05
claimed	82	1.602e-05
oai	82	1.602e-05
gui	15	1.601e-05
al	10	1.599e-05
i18n	6	1.598e-05
evaluate	12	1.594e-05
mocked	20	1.593e-05
paused	3	1.593e-05
rw	8	1.591e-05
mount	34	1.587e-05
rects	34	1.587e-05
uui	4	1.586e-05
visited	39	1.583e-05
setting	29	1.577e-05
reading	28	1.576e-05
shear	2	1.574e-05
frame_rate	2	1.568e-05
deserialization	3	1.566e-05
eperson1	80	1.563e-05
review	80	1.563e-05
supervision	80	1.563e-05
wsi	80	1.563e-05
matter	10	1.562e-05
flags	23	1.558e-05
bf	32	1.550e-05
recover	2	1.546e-05
pan	12	1.546e-05
catch	6	1.546e-05
walk	20	1.542e-05
padding	24	1.541e-05
blinds	33	1.540e-05
behavior	4	1.540e-05
equality	6	1.536e-05
widget	4	1.533e-05
unauthenticated	11	1.532e-05
input_file	10	1.532e-05
spacing	27	1.529e-05
attacker	1	1.527e-05
becoming	1	1.527e-05
behaviors	1	1.527e-05
blockpos	1	1.527e-05
cir	1	1.527e-05
deflect	1	1.527e-05
died	1	1.527e-05
dispense	1	1.527e-05
drink	1	1.527e-05
ejections	1	1.527e-05
emission	1	1.527e-05
fixup	1	1.527e-05
forge	1	1.527e-05
fortune	1	1.527e-05
ftb	1	1.527e-05
inaccuracy	1	1.527e-05
inhale	1	1.527e-05
jumping	1	1.527e-05
killing	1	1.527e-05
long_jump	1	1.527e-05
mushrooms	1	1.527e-05
nearby	1	1.527e-05
networking	1	1.527e-05
open_time	1	1.527e-05
remapped	1	1.527e-05
renderers	1	1.527e-05
resumes	1	1.527e-05
rod	1	1.527e-05
scans	1	1.527e-05
shuffled	1	1.527e-05
snout	1	1.527e-05
spawns	1	1.527e-05
sqr	1	1.527e-05
trialspawner	1	1.527e-05
untracked	1	1.527e-05
weapon	1	1.527e-05
bot	17	1.527e-05
discard	35	1.525e-05
diagnostic	5	1.524e-05
crlf	4	1.524e-05
crosswalk	72	1.523e-05
sufficient	8	1.520e-05
violations	2	1.520e-05
cx	21	1.518e-05
re	8	1.518e-05
permitted	16	1.507e-05
code_name	6	1.504e-05
jpg	10	1.501e-05
adress	11	1.500e-05
crafting	11	1.500e-05
neghbors	11	1.500e-05
propagation	11	1.500e-05
wire_frame	11	1.500e-05
declared	4	1.497e-05
affine	32	1.494e-05
distortion	32	1.494e-05
nozzles	32	1.494e-05
development	3	1.493e-05
fs	3	1.490e-05
controlled	21	1.489e-05
fast	8	1.487e-05
tester	10	1.486e-05
needs	13	1.482e-05
ellipse	6	1.481e-05
dns	12	1.479e-05
people	20	1.479e-05
allergen	3	1.477e-05
cas	3	1.477e-05
corresponding	3	1.477e-05
inequality	3	1.477e-05
number1	3	1.477e-05
number2	3	1.477e-05
cross	43	1.472e-05
entry_point	3	1.466e-05
https	3	1.466e-05
vocabulary	75	1.465e-05
withdrawn	75	1.465e-05
computer	8	1.462e-05
merchant	8	1.462e-05
audits	5	1.458e-05
complains	5	1.458e-05
corp	5	1.458e-05
crawler	5	1.458e-05
decrypt	5	1.458e-05
followers	5	1.458e-05
summarize	5	1.458e-05
yuqe	5	1.458e-05
unannotated	7	1.454e-05
copyright	14	1.453e-05
inherited	4	1.450e-05
aoi	31	1.447e-05
homed	31	1.447e-05
park	31	1.447e-05
correction	50	1.438e-05
inline	4	1.436e-05
ian	5	1.434e-05
squared	5	1.434e-05
approval	11	1.432e-05
travel	19	1.425e-05
calls	13	1.424e-05
classic	24	1.423e-05
aip	25	1.420e-05
da	11	1.418e-05
gif	3	1.417e-05
checks	6	1.416e-05
ith	5	1.407e-05
lambda	5	1.407e-05
unit_test	5	1.407e-05
alex	72	1.406e-05
action_group	30	1.400e-05
blow	30	1.400e-05
globals	30	1.400e-05
overriding	30	1.400e-05
aa	12	1.399e-05
alg	4	1.396e-05
mockito	4	1.396e-05
scripts	31	1.394e-05
sent	27	1.391e-05
inverse	22	1.390e-05
bool	16	1.389e-05
augmenting	4	1.387e-05
buffering	4	1.387e-05
euler	4	1.387e-05
imag	4	1.387e-05
isolated	4	1.387e-05
loops	4	1.387e-05
major_axis	4	1.387e-05
mate	4	1.387e-05
necessary	4	1.387e-05
prim	4	1.387e-05
printf	4	1.387e-05
regexp	4	1.387e-05
root1	4	1.387e-05
root2	4	1.387e-05
rsq	4	1.387e-05
satisfies	4	1.387e-05
stddev	4	1.387e-05
uf	4	1.387e-05
weighted	4	1.387e-05
who	4	1.387e-05
xscale	4	1.387e-05
yscale	4	1.387e-05
hal	71	1.387e-05
outside	9	1.385e-05
warn	18	1.385e-05
configurable	2	1.384e-05
chosen	5	1.379e-05
finish	27	1.377e-05
reloadable	3	1.376e-05
technical	3	1.376e-05
validated	3	1.376e-05
t2	8	1.375e-05
addition	10	1.375e-05
clip	10	1.371e-05
issues	29	1.370e-05
boxes	12	1.367e-05
bounded	10	1.363e-05
clamp	10	1.363e-05
green_door	10	1.363e-05
indx	10	1.363e-05
mvp	10	1.363e-05
neighboring	10	1.363e-05
polished	10	1.363e-05
prismarine	10	1.363e-05
spruce	10	1.363e-05
vao	10	1.363e-05
7	15	1.360e-05
directly	2	1.357e-05
distributed	2	1.357e-05
due	2	1.357e-05
mdc	2	1.357e-05
resolvers	2	1.357e-05
actuators	29	1.354e-05
dwell	29	1.354e-05
invert	29	1.354e-05
movable	29	1.354e-05
test_pattern	29	1.354e-05
white_balance	29	1.354e-05
zoom	29	1.354e-05
adjust	33	1.350e-05
embargo	69	1.348e-05
servlet	30	1.348e-05
letter	30	1.346e-05
wanted	30	1.346e-05
power	9	1.344e-05
lname	7	1.343e-05
cipher	5	1.340e-05
appender	1	1.337e-05
asynchronous	1	1.337e-05
awareness	1	1.337e-05
callerid	1	1.337e-05
cfc	1	1.337e-05
depth1	1	1.337e-05
dozer	1	1.337e-05
he	1	1.337e-05
hs512token	1	1.337e-05
integrator	1	1.337e-05
jdk	1	1.337e-05
jndi	1	1.337e-05
jpait	1	1.337e-05
