# OpenAlex's topics as a subject taxonomy of research: four domains, the fields inside them,
# the subfields inside those and the topics inside those, each topic carrying the prose
# OpenAlex states its subject matter in. Like every subject taxonomy here it is a
# distribution to compare against and not a vocabulary to match — nobody writes T11347 in
# code, and nobody writes Neural Networks Stability and Synchronization either. What a scope
# is compared on is the definition.
#
# Columns: concept, prefLabel, altLabel, broader, kind, module, definition, note.
# broader is the subfield a topic is stated in, the field a subfield is stated in, the domain
# a field is stated in, and empty for a domain; module is the domain a concept rolls up to.
# definition is the description and the keywords, which are both OpenAlex's statement of what
# the topic covers, and it is empty above topic level because OpenAlex describes no subfield,
# field or domain. note is the Wikipedia article OpenAlex links the topic to, which
# identifies it in a scheme outside this one. altLabel is empty: OpenAlex states no second
# label for anything.
#
# Source: OpenAlex's own topics snapshot, s3://openalex/data/jsonl/topics/ at 2026-06-26, the manifest and the 6 parts it names, stating 4516 records,
#   pinned by the SHA-256 ContentDigest states over the manifest and the parts it names:
#   1536cbda3cc11838aaa67ef9c9c5f2b327a8ac8875ad07f306f4da44c16e8048.
# Licence: CC0 1.0 Universal. OpenAlex places its data in the public domain and asks to be
#   cited rather than requiring it (https://docs.openalex.org/additional-help/faq).
# Generated by OpenAlexTopicsExtraction: 4798 concepts.
T10011	Literature: history, themes, analysis		subfields/1208	topic	domains/2	This cluster of papers explores the intersection of postcolonialism, race, gender, literature, and history within the context of power dynamics, identity formation, and the public sphere. It delves into critical theories related to colonialism, society, and the impact of historical events on contemporary cultural studies. Postcolonialism, Race, Gender, Literature, History, Identity, Power, Colonialism, Society, Public Sphere	https://en.wikipedia.org/wiki/Cultural_studies
T10012	Genetic diversity and population structure		subfields/1311	topic	domains/1	This cluster of papers covers a wide range of topics in population genetics, including inference of population structure and dynamics, genetic diversity, species delimitation, adaptive evolution, and phylogeography. It discusses methods such as microsatellite analysis, Bayesian inference, and the use of molecular markers to understand the genetic makeup and evolutionary history of populations. Population Genetics, Genetic Structure, Population Dynamics, Microsatellite Analysis, Bayesian Inference, Genetic Diversity, Species Delimitation, Adaptive Evolution, Phylogeography, Molecular Markers	https://en.wikipedia.org/wiki/Population_genetics
T10013	Asymmetric Synthesis and Catalysis		subfields/1605	topic	domains/3	This cluster of papers covers recent advances in asymmetric catalysis, including organocatalysis, enantioselective reactions, chiral catalysts, asymmetric synthesis, C-C bond formation, spirooxindoles, hydrogen bonding, transition metal catalysis, quaternary stereocenters, and cascade reactions. Organocatalysis, Enantioselective Reactions, Chiral Catalysts, Asymmetric Synthesis, C-C Bond Formation, Spirooxindoles, Hydrogen Bonding, Transition Metal Catalysis, Quaternary Stereocenters, Cascade Reactions	https://en.wikipedia.org/wiki/Asymmetric_catalysis
T10014	Plant Stress Responses and Tolerance		subfields/1110	topic	domains/1	This cluster of papers focuses on the molecular responses of plants to abiotic stress, particularly related to reactive oxygen species, antioxidants, salt tolerance, and drought resistance. It explores the mechanisms of signal transduction, gene expression, and stress signaling pathways in plants under various environmental stresses. Reactive Oxygen Species, Antioxidants, Abiotic Stress, Signal Transduction, Oxidative Stress, Salt Tolerance, Drought Resistance, Plant Responses, Gene Expression, Stress Signaling	https://en.wikipedia.org/wiki/Abiotic_stress
T10015	Genomics and Phylogenetic Studies		subfields/1312	topic	domains/1	This cluster of papers focuses on the statistical analysis, alignment, and annotation of RNA sequencing data, including methods for transcript quantification, phylogenetic analysis, genome assembly, and quality assessment in functional genomics. It also covers tools for sequence variation analysis and metagenomics assembly. RNA-seq, sequence alignment, phylogenetic analysis, genome annotation, transcript quantification, metagenomics assembly, sequence variation, phylogenetic tree, functional genomics, quality assessment	https://en.wikipedia.org/wiki/RNA-Seq
T10016	Adsorption and biosorption for pollutant removal		subfields/2312	topic	domains/3	This cluster of papers focuses on the adsorption of contaminants in water and wastewater, with a specific emphasis on surface area evaluation, pore size distribution, biochar as a sorbent, removal of heavy metals and dyes, use of nanomaterials, and biosorption techniques. The papers cover various aspects of adsorption kinetics, isotherm models, low-cost adsorbents, and the application of different materials for efficient water treatment. Adsorption, Contaminant Removal, Wastewater Treatment, Surface Area, Pore Size Distribution, Biochar, Heavy Metals, Dye Removal, Nanomaterials, Biosorption	https://en.wikipedia.org/wiki/Adsorption
T10017	Geology and Paleoclimatology Research		subfields/1902	topic	domains/3	This cluster of papers encompasses research on climate change and paleoclimatology, including topics such as glacial cycles, Holocene climate variability, sea level fluctuations, monsoon dynamics, greenhouse warming, ice core records, solar influence on climate, and atmospheric CO2 concentrations over various timescales. Climate Change, Paleoclimatology, Glacial Cycles, Holocene, Sea Level, Monsoon Dynamics, Greenhouse Warming, Ice Core Records, Solar Influence, Atmospheric CO2	https://en.wikipedia.org/wiki/Paleoclimatology
T10018	Advancements in Battery Materials		subfields/2208	topic	domains/3	This cluster of papers focuses on advancements in lithium-ion battery technology, including research on battery materials, nanostructured anodes, cathode materials, and electrode materials. It also covers topics related to energy storage, electrochemical performance, and rechargeable batteries. Lithium-ion Batteries, Battery Materials, Energy Storage, Nanostructured Anodes, Cathode Materials, Electrochemical Performance, Rechargeable Batteries, Anode Materials, Battery Technology, Electrode Materials	https://en.wikipedia.org/wiki/Lithium-ion_battery
T10019	Corporate Finance and Governance		subfields/1402	topic	domains/2	This cluster of papers explores the relationship between corporate governance, investor protection, ownership structure, financial constraints, and their impact on firm performance, dividend policy, capital structure, board composition, and the role of institutional investors in mergers and acquisitions. It also investigates the influence of managerial traits, CEO characteristics, and the preferences of institutional investors on corporate financial policies. Corporate Governance, Investor Protection, Ownership Structure, Financial Constraints, Firm Performance, Dividend Policy, Capital Structure, Board Composition, Institutional Investors, Mergers and Acquisitions	https://en.wikipedia.org/wiki/Corporate_governance
T10020	Quantum Information and Cryptography		subfields/1702	topic	domains/3	This cluster of papers covers a wide range of topics in the field of quantum information, including quantum entanglement, cryptography, computation, metrology, superconducting circuits, photon manipulation, measurement, security, and communication. It reflects the ongoing advancements and diverse applications of quantum technologies in various domains. Quantum, Entanglement, Cryptography, Computation, Metrology, Superconducting Circuits, Photon, Measurement, Security, Communication	https://en.wikipedia.org/wiki/Quantum_information_science
T10021	EFL/ESL Teaching and Learning		subfields/1203	topic	domains/2	This cluster of papers covers a wide range of topics related to language teaching and second language acquisition, including second language acquisition, language teaching methodologies, corrective feedback, L2 motivation, task-based instruction, language anxiety, teacher cognition, lingua franca English, language learning strategies, and interlanguage development. Second Language Acquisition, Language Teaching, Corrective Feedback, L2 Motivation, Task-based Instruction, Language Anxiety, Teacher Cognition, Lingua Franca English, Language Learning Strategies, Interlanguage Development	https://en.wikipedia.org/wiki/Language_teaching
T10022	Semiconductor Quantum Structures and Devices		subfields/3107	topic	domains/3	This cluster of papers focuses on the physics and applications of quantum dot devices, semiconductor materials, and single-photon sources. It covers topics such as band parameters for III–V compound semiconductors, strong coupling in quantum dot–semiconductor microcavity systems, and the generation of entangled photons from single quantum dots. The research also delves into the electronic structure of quantum dots, electrically driven single-photon sources, and the development of near-optimal single-photon sources in the solid state. Quantum Dots, Semiconductor, Single-Photon Source, Excitons, Microcavity, Band Parameters, Entangled Photons, Optical Emission, Nanowires, Photovoltaics	https://en.wikipedia.org/wiki/Quantum_dot
T10023	Schizophrenia research and treatment		subfields/2738	topic	domains/4	This cluster of papers focuses on the research, treatment, and various aspects of schizophrenia, including the effectiveness of antipsychotic drugs, neurocognitive deficits, genetic association studies, metabolic syndrome, neurodevelopmental models, cognitive therapy, social cognition, prodromal symptoms, dopamine dysfunction, and neuroanatomical abnormalities in individuals with schizophrenia. Antipsychotic Drugs, Neurocognitive Deficits, Genetic Association Studies, Metabolic Syndrome, Neurodevelopmental Model, Cognitive Therapy, Social Cognition, Prodromal Symptoms, Dopamine Dysfunction, Neuroanatomical Abnormalities	https://en.wikipedia.org/wiki/Schizophrenia
T10024	TiO2 Photocatalysis and Solar Cells		subfields/2105	topic	domains/3	This cluster of papers focuses on the advances in photocatalysis and solar energy conversion, with a specific emphasis on titanium dioxide nanomaterials, visible light photocatalysis, dye-sensitized solar cells, and water splitting. The research covers topics such as enhancing solar absorption, surface science studies, molecular engineering of sensitizers, and the development of efficient panchromatic sensitizers for solar cells. Photocatalysis, Solar Cells, Titanium Dioxide, Nanomaterials, Visible Light, Dye-Sensitized, Water Splitting, Nanostructures, Efficiency, Semiconductor Nanocrystals	https://en.wikipedia.org/wiki/Photocatalysis
T10025	Black Holes and Theoretical Physics		subfields/3106	topic	domains/3	This cluster of papers focuses on the holographic derivation of field theories and gravity, particularly in the context of string theory, quantum entanglement, black holes, AdS/CFT correspondence, supergravity, and conformal symmetry. It explores various aspects such as viscosity, entropy, enthalpy, and the thermodynamics of black holes in the holographic context. Holographic, Field Theories, Gravity, String Theory, Quantum Entanglement, Black Holes, AdS/CFT Correspondence, Supergravity, Conformal Symmetry, Quantum Gravity	https://en.wikipedia.org/wiki/Holographic_principle
T10026	Galaxies: Formation, Evolution, Phenomena		subfields/3103	topic	domains/3	This cluster of papers explores the formation and evolution of galaxies, including topics such as stellar populations, black holes, dark matter, cosmic evolution, quasars, and the extensive use of data from the Sloan Digital Sky Survey. It also includes discussions on astrophysical simulations to understand various aspects of galaxy formation. Galaxies, Cosmology, Black Holes, Stellar Populations, Star Formation, Dark Matter, Cosmic Evolution, Quasars, Sloan Digital Sky Survey, Astrophysical Simulations	https://en.wikipedia.org/wiki/Galaxy_formation_and_evolution
T10027	Diabetes, Cardiovascular Risks, and Lipoproteins		subfields/2712	topic	domains/4	This cluster of papers focuses on the metabolic syndrome, its association with cardiovascular disease, diabetes, insulin resistance, obesity, and atherosclerosis. It includes studies on glucose metabolism, lifestyle interventions, and global prevalence of related conditions. Metabolic Syndrome, Cardiovascular Disease, Diabetes, Insulin Resistance, Obesity, Glucose Metabolism, Atherosclerosis, Lifestyle Intervention, Cholesterol, Global Prevalence	https://en.wikipedia.org/wiki/Metabolic_syndrome
T10028	Topic Modeling		subfields/1702	topic	domains/3	This cluster of papers covers a wide range of advancements in natural language processing, including neural network architectures, word representation models, machine translation techniques, text classification algorithms, semantic similarity measures, named entity recognition methods, pretrained language models, sequence-to-sequence learning approaches, topic modeling strategies, and information retrieval systems. Neural Networks, Word Representation, Machine Translation, Text Classification, Semantic Similarity, Named Entity Recognition, Pretrained Models, Sequence-to-Sequence Learning, Topic Modeling, Information Retrieval	https://en.wikipedia.org/wiki/Natural_language_processing
T10029	Climate variability and models		subfields/2306	topic	domains/3	This cluster of papers encompasses a wide range of research on climate change, global warming, and variability, including studies on extreme events, climate modeling, precipitation extremes, ocean circulation, ENSO variability, Arctic amplification, and the hydrological cycle. It also addresses the impact of greenhouse gas emissions and the challenge of keeping global warming below 2°C. Climate Change, Global Warming, Extreme Events, Climate Modeling, Precipitation Extremes, Ocean Circulation, ENSO Variability, Arctic Amplification, Hydrological Cycle, Greenhouse Gas Emissions	https://en.wikipedia.org/wiki/Climate_change
T10030	Electrocatalysts for Energy Conversion		subfields/2105	topic	domains/3	This cluster of papers focuses on advances in electrocatalysis for energy conversion, with a particular emphasis on oxygen reduction and hydrogen evolution reactions. The research covers various catalysts, nanomaterials, and methodologies for improving the efficiency and sustainability of energy conversion processes, such as water splitting and fuel cells. Electrocatalysis, Energy Conversion, Oxygen Reduction, Hydrogen Evolution, Catalysts, Water Splitting, Nanomaterials, Fuel Cells, Metal-Organic Frameworks, Sustainable Energy	https://en.wikipedia.org/wiki/Electrocatalysis
T10031	T-cell and B-cell Immunology		subfields/2403	topic	domains/1	This cluster of papers focuses on the development, function, and regulation of regulatory T cells (Tregs), particularly emphasizing the role of transcription factor Foxp3, TGF-ß induction, immune tolerance, thymic selection, memory T cells, IL-2 signaling, and their involvement in tumor immunity and immunological surveillance. The cluster also explores the implications of Tregs in autoimmunity and their potential for therapeutic interventions. Foxp3, TGF-ß, CD4+CD25+, Immune Tolerance, Autoimmunity, Thymic Selection, Memory T Cells, IL-2, Tumor Immunity, Immunological Surveillance	https://en.wikipedia.org/wiki/Regulatory_T_cell
T10032	Marine and coastal ecosystems		subfields/1910	topic	domains/3	This cluster of papers focuses on the complex interactions between marine biogeochemistry, ecosystem dynamics, and environmental factors such as eutrophication, harmful algal blooms, and climate change. It explores the role of dissolved organic matter, nutrient limitation, and phytoplankton in the oceanic carbon cycle and highlights the impact of global warming on biological productivity and oxygen levels in the oceans. Dissolved Organic Matter, Eutrophication, Harmful Algal Blooms, Oceanic Carbon Cycle, Phytoplankton, Global Warming, Nutrient Limitation, Biological Productivity, Oceanic Oxygen Levels, Climate Change	https://en.wikipedia.org/wiki/Marine_biogeochemistry
T10033	Concrete and Cement Materials Research		subfields/2205	topic	domains/3	This cluster of papers focuses on advances in geopolymer technology, alternative cementitious materials, and their applications in sustainable concrete production. It covers topics such as the utilization of fly ash, alkali-activated materials, carbon emissions, nanotechnology in concrete, hydration mechanisms, and the environmental impact of cement production. Geopolymer, Cementitious Materials, Fly Ash, Alkali-Activated Materials, Sustainable Concrete, Carbon Emissions, Nanotechnology, Hydration Mechanisms, Environmental Impact, CO2 Sequestration	https://en.wikipedia.org/wiki/Geopolymer
T10034	Syntax, Semantics, Linguistic Variation		subfields/1203	topic	domains/2	This cluster of papers encompasses a wide range of topics in theoretical linguistics, including syntax, semantics, pragmatics, language evolution, universal grammar, construction grammar, scalar implicature, morphology, and language typology. The papers explore fundamental principles and structures underlying human language and aim to advance our understanding of linguistic universals and diversity. Syntax, Semantics, Pragmatics, Grammar, Language Evolution, Universal Grammar, Construction Grammar, Scalar Implicature, Morphology, Language Typology	https://en.wikipedia.org/wiki/Linguistic_theory
T10035	Phytochemicals and Antioxidant Activities		subfields/2704	topic	domains/4	This cluster of papers focuses on the role of antioxidants, free radicals, and polyphenols in human health and disease. It covers topics such as oxidative stress, cancer prevention, bioavailability of dietary supplements, and the significance of phenolic compounds in nutrition. The research explores the potential benefits of antioxidants in combating oxidative stress-related conditions and their impact on human health. Antioxidants, Free Radicals, Polyphenols, Oxidative Stress, Flavonoids, Cancer Prevention, Dietary Supplements, Bioavailability, Phenolic Compounds, Nutritional Significance	https://en.wikipedia.org/wiki/Antioxidant
T10036	Advanced Neural Network Applications		subfields/1707	topic	domains/3	This cluster of papers focuses on the application of deep learning, particularly convolutional neural networks, in computer vision tasks such as image recognition, object detection, and semantic segmentation. It covers various neural network architectures, model compression techniques, and their applications in fields like autonomous driving. Deep Learning, Convolutional Neural Networks, Image Recognition, Object Detection, Semantic Segmentation, Neural Network Architectures, Computer Vision, Image Classification, Model Compression, Autonomous Driving	https://en.wikipedia.org/wiki/Deep_learning
T10037	Physics of Superconductivity and Magnetism		subfields/3104	topic	domains/3	This cluster of papers focuses on the physics of high-temperature superconductivity, particularly in cuprate superconductors. It covers a wide range of topics including electronic structure calculations, proximity effects in superconductor-ferromagnet structures, quantum Monte Carlo methods, and the evidence for electron–phonon coupling in high-temperature superconductors. High-Temperature Superconductivity, Cuprate Superconductors, Dynamical Mean-Field Theory, Proximity Effects, Quantum Monte Carlo, Electronic Structure Calculations, Ferromagnet Structures, Valence-Bond Ground States, Electron–Phonon Coupling, Stripe Order	https://en.wikipedia.org/wiki/High-temperature_superconductivity
T10038	Tuberculosis Research and Epidemiology		subfields/2725	topic	domains/4	This cluster of papers encompasses a wide range of topics related to tuberculosis, including research on Mycobacterium tuberculosis, drug resistance, immune response, diagnosis methods, vaccine development, host-pathogen interaction, treatment regimens, epidemiology, and genetic diversity. The papers cover various aspects of tuberculosis from molecular mechanisms to global epidemiological trends. Tuberculosis, Mycobacterium tuberculosis, Drug Resistance, Immune Response, Diagnosis, Vaccine, Host-Pathogen Interaction, Treatment, Epidemiology, Genetic Diversity	https://en.wikipedia.org/wiki/Tuberculosis
T10039	Stellar, planetary, and galactic studies		subfields/3103	topic	domains/3	This cluster of papers covers a wide range of topics in stellar astrophysics, including the study of exoplanets, galactic evolution, stellar and planetary system formation, and the exploration of the Milky Way. It encompasses research on massive stars, planetary systems around different types of stars, and the utilization of data from missions like Gaia and Kepler for understanding the properties and dynamics of celestial objects. Stellar Astrophysics, Exoplanets, Galactic Evolution, Stellar Evolution, Milky Way, Gaia Mission, Planetary Systems, Massive Stars, Astronomical Surveys, Astrophysical Spectroscopy	https://en.wikipedia.org/wiki/Stellar_astrophysics
T10040	Adaptive Control of Nonlinear Systems		subfields/2207	topic	domains/3	This cluster of papers focuses on advanced control and stabilization techniques for robotic systems, particularly emphasizing adaptive control, sliding mode control, disturbance observer-based control, and finite-time stability in the context of nonlinear systems. The applications range from quadrotors and aerial vehicles to robotic manipulators, with a strong emphasis on addressing uncertainties and disturbances in the control process. Adaptive Control, Sliding Mode Control, Disturbance Observer, Nonlinear Systems, Finite-Time Stability, Quadrotor, Neural Network, Feedback Control, Robotic Manipulators, Aerial Vehicles	https://en.wikipedia.org/wiki/Robot_control
T10041	COVID-19 Clinical Research Studies		subfields/2725	topic	domains/4	This cluster of papers focuses on the clinical characteristics, epidemiology, immune response, and treatment of Coronavirus Disease 2019 (COVID-19), caused by the SARS-CoV-2 virus. It covers topics such as thrombosis, ACE2 receptor, cytokine storm, and the pandemic's impact on various populations. Clinical Characteristics, SARS-CoV-2, Epidemiology, Thrombosis, Immune Response, ACE2 Receptor, Cytokine Storm, Antiviral Treatment, Pathophysiology, Pandemic	https://en.wikipedia.org/wiki/Coronavirus_disease_2019
T10042	Neural and Behavioral Psychology Studies		subfields/2805	topic	domains/1	This cluster of papers explores the neural mechanisms underlying cognitive control, decision making, executive functions, and emotion regulation. It covers topics such as prefrontal cortex function, attentional networks, reward processing, and the development of cognitive control in the adolescent brain. Cognitive Control, Neural Mechanisms, Decision Making, Executive Functions, Emotion Regulation, Prefrontal Cortex, Attentional Networks, Neuroimaging Studies, Adolescent Brain Development, Reward Processing	https://en.wikipedia.org/wiki/Cognitive_control
T10043	Substance Abuse Treatment and Outcomes		subfields/2713	topic	domains/4	This cluster of papers focuses on the epidemiology, risk factors, comorbidities, and interventions related to substance use disorders, particularly alcohol dependence. It covers topics such as the global burden of disease, motivational interviewing, adolescent drug use, psychiatric disorders, impulsivity, college drinking, and behavioral interventions. Substance Use Disorders, Alcohol Dependence, Motivational Interviewing, Global Burden of Disease, Adolescent Drug Use, Psychiatric Disorders, Impulsivity, College Drinking, Behavioral Interventions, Prevention Efforts	https://en.wikipedia.org/wiki/Substance_use_disorder
T10044	Protein Structure and Dynamics		subfields/1312	topic	domains/1	This cluster of papers focuses on the prediction and analysis of protein structures using methods such as molecular dynamics simulations, force fields, homology modeling, and circular dichroism. It also explores topics related to intrinsically disordered proteins, enzyme catalysis, and the effects of macromolecular crowding on protein behavior. Protein, Structure, Prediction, Molecular Dynamics, Force Field, Homology Modeling, Intrinsically Disordered Proteins, Circular Dichroism, Enzyme Catalysis, Macromolecular Crowding	https://en.wikipedia.org/wiki/Protein_structure_prediction
T10045	Organic Electronics and Photovoltaics		subfields/2208	topic	domains/3	This cluster of papers represents a collection of research on advances in organic solar cell technology, focusing on topics such as conjugated polymers, bulk heterojunction solar cells, efficiency enhancement, non-fullerene acceptors, solution processing, charge transport, morphology control, high-efficiency solar cells, and field-effect transistors. Conjugated Polymers, Bulk Heterojunction, Efficiency Enhancement, Non-Fullerene Acceptors, Solution Processing, Polymer Blends, Charge Transport, Morphology Control, High-Efficiency Solar Cells, Field-Effect Transistors	https://en.wikipedia.org/wiki/Organic_solar_cell
T10046	Stability and Control of Uncertain Systems		subfields/2207	topic	domains/3	This cluster of papers focuses on the modeling, optimization, and control of networked control systems, covering topics such as stability analysis, event-triggered control, time-delay systems, robust control, switched systems, H8 control, fuzzy control, distributed control, and communication constraints. Networked Control Systems, Stability Analysis, Event-Triggered Control, Time-Delay Systems, Robust Control, Switched Systems, H8 Control, Fuzzy Control, Distributed Control, Communication Constraints	https://en.wikipedia.org/wiki/Networked_control_system
T10047	Financial Markets and Investment Strategies		subfields/2003	topic	domains/2	This cluster of papers explores asset pricing models, stock returns, market efficiency, investor sentiment, liquidity risk, behavioral finance, momentum investing, market microstructure, hedge funds, and the information content of various factors affecting asset prices. Asset Pricing, Stock Returns, Market Efficiency, Investor Sentiment, Liquidity Risk, Behavioral Finance, Momentum Investing, Market Microstructure, Hedge Funds, Information Content	https://en.wikipedia.org/wiki/Asset_pricing
T10048	Particle physics theoretical and experimental studies		subfields/3106	topic	domains/3	This cluster of papers covers a wide range of topics in particle physics, including high-energy collider experiments, Higgs boson observation, neutrino mass, supersymmetry, quantum chromodynamics, standard model, muon anomalous magnetic moment, electroweak symmetry breaking, and dark matter. Particle Physics, High-Energy Collider, Higgs Boson, Neutrino Mass, Supersymmetry, Quantum Chromodynamics, Standard Model, Muon Anomalous Magnetic Moment, Electroweak Symmetry Breaking, Dark Matter	https://en.wikipedia.org/wiki/Particle_physics
T10049	Magnetic properties of thin films		subfields/3107	topic	domains/3	This cluster of papers focuses on the study and applications of magnetic skyrmions, spintronics, and related phenomena in ferromagnetic and antiferromagnetic materials. It covers topics such as room-temperature skyrmion lattice formation, spin-torque switching, magnetic domain-wall logic, magnon spintronics, and the use of nanoparticles in these systems. Skyrmions, Spintronics, Magnetic Tunnel Junctions, Spin Hall Effect, Room Temperature, Nanoparticles, Ferromagnetic Materials, Domain-Wall Logic, Magnonics, Antiferromagnetic Spintronics	https://en.wikipedia.org/wiki/Skyrmion
